experiment_id,management,crop_type,crop_season,plant_family,species,species_mix,sowing_date,harvest_date,biomass_seed,plant_density,density_relative,density_factor,n_amount,cultivar,cultivar_mix,cultivar_management,cultivar_mix_management,density_factor_management,interrow,mixing_pattern,code_row,mixture_design,n_fertilisation_type,n_fertiliser,irrigation_amount,p_amount,pest_control,country,site,plot_name,plot_long,soil_awc,soil_clay,soil_sand,soil_silt,soil_ph,previous_crop,nitrogen_residual,heat_stress_days,total_precipitation,total_solar_radiation,high_humidity_days,growing_days,density_error,density_n_ratio,crowding,soil_water_capacity,NUE,GDD
Auzeville_ZN_2012,M3,SC,winter,cereal,wheat_turgidum,wheat_turgidum,2011-11-14,2012-07-03,3.66050725472922,240.74074074074065,1.0,1,0,nefer,nefer,nefer,nefer,1,0.162,na,na,na,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,-39.25925925925935,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M30,IC,winter,legume,pea,wheat_turgidum_pea,2011-11-14,2012-07-03,0.8779092553146469,49.7942386831276,0.5,0.5_0.5,0,isard,sculptur_isard,isard,sculptur_isard,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,14.794238683127602,inf,1,0.349,,2799.632229822161
Auzeville_ZN_2012,M30,IC,winter,cereal,wheat_turgidum,wheat_turgidum_pea,2011-11-14,2012-07-03,2.583763230809227,153.80658436214,0.5,0.5_0.5,0,sculptur,sculptur_isard,sculptur,sculptur_isard,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,13.80658436214,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M31,IC,winter,legume,pea,wheat_turgidum_pea,2011-11-14,2012-07-03,0.8156966342264524,55.55555555555557,0.5,0.5_0.5,0,lucy,sculptur_lucy,lucy,sculptur_lucy,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,20.55555555555557,inf,1,0.349,,2799.632229822161
Auzeville_ZN_2012,M31,IC,winter,cereal,wheat_turgidum,wheat_turgidum_pea,2011-11-14,2012-07-03,2.4696762693549443,145.57613168724265,0.5,0.5_0.5,0,sculptur,sculptur_lucy,sculptur,sculptur_lucy,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,5.5761316872426505,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M32,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,0.4847048672204998,13.88888888888889,0.5,0.5_0.5,0,castel,L1823_castel,castel,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,1.8888888888888893,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M32,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,2.4407817164100543,113.42592592592592,0.5,0.5_0.5,0,L1823,L1823_castel,L1823,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,-26.574074074074076,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M33,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,0.5141445500881923,14.19753086419753,0.5,0.5_0.5,0,diver,L1823_diver,diver,L1823_diver,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,2.19753086419753,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M33,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,1.7753120716765929,113.1687242798354,0.5,0.5_0.5,0,L1823,L1823_diver,L1823,L1823_diver,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,-26.831275720164598,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M34,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,0.5208904550118507,13.991769547325104,0.5,0.5_0.5,0,irena,L1823_irena,irena,L1823_irena,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,1.991769547325104,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M34,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,2.170921449005635,152.2633744855967,0.5,0.5_0.5,0,L1823,L1823_irena,L1823,L1823_irena,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,12.2633744855967,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M35,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,0.9597648987055428,12.962962962962962,0.5,0.5_0.5,0,nordica,L1823_nordica,nordica,L1823_nordica,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,0.9629629629629619,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M35,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,1.6857832040078062,127.05761316872427,0.5,0.5_0.5,0,L1823,L1823_nordica,L1823,L1823_nordica,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,-12.942386831275726,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M36,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,0.3997020784288714,12.757201646090534,0.5,0.5_0.5,0,castel,nefer_castel,castel,nefer_castel,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,0.7572016460905342,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M36,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,3.0611007262066776,128.60082304526748,0.5,0.5_0.5,0,nefer,nefer_castel,nefer,nefer_castel,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,-11.399176954732525,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M37,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,1.0443870904715025,12.551440329218106,0.5,0.5_0.5,0,castel,sculptur_castel,castel,sculptur_castel,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,0.5514403292181065,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M37,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,2.3008214297980167,145.5761316872428,0.5,0.5_0.5,0,sculptur,sculptur_castel,sculptur,sculptur_castel,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,5.576131687242793,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M38,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,0.5340557426020485,12.757201646090536,0.5,0.5_0.5,0,diver,sculptur_diver,diver,sculptur_diver,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,0.757201646090536,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M38,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,3.3484160008405714,148.14814814814815,0.5,0.5_0.5,0,sculptur,sculptur_diver,sculptur,sculptur_diver,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,8.148148148148152,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M39,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,0.8394978839737031,12.139917695473253,0.5,0.5_0.5,0,irena,sculptur_irena,irena,sculptur_irena,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,0.13991769547325283,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M39,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,2.8696662504076103,136.31687242798353,0.5,0.5_0.5,0,sculptur,sculptur_irena,sculptur,sculptur_irena,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,-3.683127572016474,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M4,SC,winter,cereal,wheat_turgidum,wheat_turgidum,2011-11-14,2012-07-03,3.0804320442215407,126.028806584362,0.5,0.5,0,nefer,nefer,nefer,nefer,0.5,0.162,na,na,na,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,-13.971193415637998,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M40,IC,winter,legume,fababean,wheat_turgidum_fababean,2011-11-14,2012-07-03,0.7172955292518242,12.551440329218106,0.5,0.5_0.5,0,nordica,sculptur_nordica,nordica,sculptur_nordica,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,0.5514403292181065,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M40,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2011-11-14,2012-07-03,3.176069269737272,157.4074074074074,0.5,0.5_0.5,0,sculptur,sculptur_nordica,sculptur,sculptur_nordica,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,17.40740740740739,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M5,SC,winter,cereal,wheat_turgidum,wheat_turgidum,2011-11-14,2012-07-03,2.612562530654232,283.95061728395063,1.0,1,0,sculptur,sculptur,sculptur,sculptur,1,0.162,na,na,na,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,3.950617283950635,inf,0,0.349,,2799.632229822161
Auzeville_ZN_2012,M6,SC,winter,cereal,wheat_turgidum,wheat_turgidum,2011-11-14,2012-07-03,2.5243003712933096,139.40329218107,0.5,0.5,0,sculptur,sculptur,sculptur,sculptur,0.5,0.162,na,na,na,na,na,0.0,0,yes,France,Auzeville,ZN,1.501086,259.0,0.39,0.2,0.41,7.0,unknown,36.0,93,1301.25,10380.84,273,232,-0.5967078189300139,inf,0,0.349,,2799.632229822161
Auzeville_cochard_2010,M1,SC,winter,cereal,wheat_turgidum,wheat_turgidum,2009-11-20,2010-07-15,1.985931697353152,270.5761316872428,1.0,1,0,L1823,L1823,L1823,L1823,1,0.162,na,na,na,na,na,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-29.42386831275718,inf,0,-0.3668736568745356,,2715.5995684931504
Auzeville_cochard_2010,M2,SC,winter,cereal,wheat_turgidum,wheat_turgidum,2009-11-20,2010-07-15,3.119915674456134,286.00823045267487,1.0,1,60,L1823,L1823,L1823,L1823,1,0.162,na,na,na,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-13.991769547325134,4.766803840877914,0,-0.3668736568745356,0.0519985945742689,2715.5995684931504
Auzeville_cochard_2010,M21,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.133518522163913,15.432098765432098,0.5,0.5_0.5,0,castel,L1823_castel,castel,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,0.432098765432098,inf,0,-0.3668736568745356,,2715.5995684931504
Auzeville_cochard_2010,M21,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,1.558921974229512,132.71604938271605,0.5,0.5_0.5,0,L1823,L1823_castel,L1823,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,na,na,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-17.28395061728395,inf,0,-0.3668736568745356,,2715.5995684931504
Auzeville_cochard_2010,M22,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.736968396276524,15.946502057613168,0.5,0.5_0.5,60,castel,L1823_castel,castel,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,0.9465020576131682,0.2657750342935528,0,-0.3668736568745356,0.04561613993794207,2715.5995684931504
Auzeville_cochard_2010,M22,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,1.989238936749724,150.2057613168724,0.5,0.5_0.5,60,L1823,L1823_castel,L1823,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,0.20576131687241173,2.503429355281207,0,-0.3668736568745356,0.03315398227916207,2715.5995684931504
Auzeville_cochard_2010,M23,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.357853411512296,14.917695473251028,0.5,0.5_0.5,80,castel,L1823_castel,castel,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-0.08230452674897215,0.18647119341563784,0,-0.3668736568745356,0.029473167643903703,2715.5995684931504
Auzeville_cochard_2010,M23,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.544562986865076,138.88888888888889,0.5,0.5_0.5,80,L1823,L1823_castel,L1823,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-11.111111111111114,1.7361111111111112,0,-0.3668736568745356,0.03180703733581345,2715.5995684931504
Auzeville_cochard_2010,M24,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.256870405556826,14.40329218106996,0.5,0.5_0.5,140,castel,L1823_castel,castel,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-0.5967078189300405,0.102880658436214,0,-0.3668736568745356,0.016120502896834473,2715.5995684931504
Auzeville_cochard_2010,M24,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.2777342221219894,141.97530864197532,0.5,0.5_0.5,140,L1823,L1823_castel,L1823,L1823_castel,0.5_0.5,0.162,within_row,na,substitutive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-8.024691358024683,1.0141093474426808,0,-0.3668736568745356,0.01626953015801421,2715.5995684931504
Auzeville_cochard_2010,M25,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.2219108065766893,11.831275720164609,0.5,0.67_0.5,0,castel,L1823_castel,castel,L1823_castel,0.67_0.5,0.162,alternate_row,2_1,additive,na,na,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-3.1687242798353914,inf,0,-0.3668736568745356,,2715.5995684931504
Auzeville_cochard_2010,M25,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,1.598601512128462,184.49931412894367,0.67,0.67_0.5,0,L1823,L1823_castel,L1823,L1823_castel,0.67_0.5,0.162,alternate_row,2_1,additive,na,na,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-15.500685871056334,inf,0,-0.3668736568745356,,2715.5995684931504
Auzeville_cochard_2010,M26,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.377165455096764,10.802469135802468,0.5,0.67_0.5,60,castel,L1823_castel,castel,L1823_castel,0.67_0.5,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-4.197530864197532,0.18004115226337447,0,-0.3668736568745356,0.03961942425161273,2715.5995684931504
Auzeville_cochard_2010,M26,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,1.9479882859273348,199.58847736625515,0.67,0.67_0.5,60,L1823,L1823_castel,L1823,L1823_castel,0.67_0.5,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-0.4115226337448519,3.326474622770919,0,-0.3668736568745356,0.032466471432122244,2715.5995684931504
Auzeville_cochard_2010,M27,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,1.6869252737857343,10.2880658436214,0.5,0.67_0.5,80,castel,L1823_castel,castel,L1823_castel,0.67_0.5,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-4.7119341563786,0.1286008230452675,0,-0.3668736568745356,0.02108656592232168,2715.5995684931504
Auzeville_cochard_2010,M27,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,3.287440628941426,183.12757201646093,0.67,0.67_0.5,80,L1823,L1823_castel,L1823,L1823_castel,0.67_0.5,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-16.87242798353907,2.2890946502057616,0,-0.3668736568745356,0.041093007861767825,2715.5995684931504
Auzeville_cochard_2010,M28,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.123335761346881,11.659807956104252,0.5,0.67_0.5,140,castel,L1823_castel,castel,L1823_castel,0.67_0.5,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-3.3401920438957475,0.0832843425436018,0,-0.3668736568745356,0.015166684009620578,2715.5995684931504
Auzeville_cochard_2010,M28,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.7215583835540538,185.87105624142663,0.67,0.67_0.5,140,L1823,L1823_castel,L1823,L1823_castel,0.67_0.5,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-14.12894375857337,1.327650401724476,0,-0.3668736568745356,0.019439702739671813,2715.5995684931504
Auzeville_cochard_2010,M29,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.521603073398445,22.11934156378601,1.0,0.67_1,0,castel,L1823_castel,castel,L1823_castel,0.67_1,0.162,alternate_row,2_1,additive,na,na,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-7.8806584362139915,inf,0,-0.3668736568745356,,2715.5995684931504
Auzeville_cochard_2010,M29,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,1.5289583909960185,189.30041152263377,0.67,0.67_1,0,L1823,L1823_castel,L1823,L1823_castel,0.67_1,0.162,alternate_row,2_1,additive,na,na,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-10.699588477366234,inf,0,-0.3668736568745356,,2715.5995684931504
Auzeville_cochard_2010,M3,SC,winter,cereal,wheat_turgidum,wheat_turgidum,2009-11-20,2010-07-15,3.441239918294912,284.9794238683128,1.0,1,80,L1823,L1823,L1823,L1823,1,0.162,na,na,na,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-15.020576131687221,3.5622427983539096,0,-0.3668736568745356,0.0430154989786864,2715.5995684931504
Auzeville_cochard_2010,M30,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.702116087141096,24.69135802469136,1.0,0.67_1,60,castel,L1823_castel,castel,L1823_castel,0.67_1,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-5.308641975308639,0.41152263374485604,0,-0.3668736568745356,0.045035268119018264,2715.5995684931504
Auzeville_cochard_2010,M30,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,1.5412951802565915,189.3004115226337,0.67,0.67_1,60,L1823,L1823_castel,L1823,L1823_castel,0.67_1,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-10.69958847736629,3.155006858710562,0,-0.3668736568745356,0.025688253004276525,2715.5995684931504
Auzeville_cochard_2010,M31,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.6251172076697613,24.17695473251029,1.0,0.67_1,80,castel,L1823_castel,castel,L1823_castel,0.67_1,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-5.823045267489711,0.3022119341563786,0,-0.3668736568745356,0.03281396509587202,2715.5995684931504
Auzeville_cochard_2010,M31,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.116902207804001,185.87105624142663,0.67,0.67_1,80,L1823,L1823_castel,L1823,L1823_castel,0.67_1,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-14.12894375857337,2.3233882030178328,0,-0.3668736568745356,0.026461277597550015,2715.5995684931504
Auzeville_cochard_2010,M32,IC,winter,legume,fababean,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.6630479540226246,21.94787379972565,1.0,0.67_1,140,castel,L1823_castel,castel,L1823_castel,0.67_1,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,-8.052126200274351,0.15677052714089748,0,-0.3668736568745356,0.019021771100161605,2715.5995684931504
Auzeville_cochard_2010,M32,IC,winter,cereal,wheat_turgidum,wheat_turgidum_fababean,2009-11-20,2010-07-15,2.3725884809003706,201.64609053497944,0.67,0.67_1,140,L1823,L1823_castel,L1823,L1823_castel,0.67_1,0.162,alternate_row,2_1,additive,mineral,NH4NO3,0.0,66,yes,France,Auzeville,cochard,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,sunflower,35.0,75,1538.94,10190.42,336,237,1.646090534979436,1.440329218106996,0,-0.3668736568745356,0.01694706057785979,2715.5995684931504
